FIPS,State,County,Food,Medical,Housing,Transportation,Civic,Other,Required annual income after taxes,Annual taxes,Required annual income before taxes
37153,North Carolina,Richmond County,7238,7548,8052,11672,3554,5144,43209,10634,53843
37155,North Carolina,Robeson County,7238,7548,8052,11672,3554,5144,43209,10634,53843
37157,North Carolina,Rockingham County,7238,7548,8124,11672,3554,5144,43281,10652,53933
37159,North Carolina,Rowan County,7238,7548,10104,11672,3554,5144,45261,11139,56400
37161,North Carolina,Rutherford County,7238,7548,8052,11672,3554,5144,43209,10634,53843
37163,North Carolina,Sampson County,7238,7548,8052,11672,3554,5144,43209,10634,53843
37165,North Carolina,Scotland County,7238,7548,8052,11672,3554,5144,43209,10634,53843
37167,North Carolina,Stanly County,7238,7548,8052,11672,3554,5144,43209,10634,53843
37169,North Carolina,Stokes County,7238,7548,9156,11672,3554,5144,44313,10906,55219
37171,North Carolina,Surry County,7238,7548,8052,11672,3554,5144,43209,10634,53843
37173,North Carolina,Swain County,7238,7548,8052,11672,3554,5144,43209,10634,53843
37175,North Carolina,Transylvania County,7238,7548,8172,11672,3554,5144,43329,10664,53992
37177,North Carolina,Tyrrell County,7238,7548,8136,11672,3554,5144,43293,10655,53948
37179,North Carolina,Union County,7238,7548,12756,11672,3554,5144,47913,11792,59705
37181,North Carolina,Vance County,7238,7548,8052,11672,3554,5144,43209,10634,53843
37181,North Carolina,Yancey County,7238,7548,8052,11672,3554,5144,43209,10634,53843
37199,North Carolina,Yancey County,7238,7548,8052,11672,3554,5144,43209,10634,53843
37183,North Carolina,Wake County,7238,7548,13956,11672,3554,5144,49113,12087,61200
37185,North Carolina,Warren County,7238,7548,8052,11672,3554,5144,43209,10634,53843
37187,North Carolina,Washington County,7238,7548,8052,11672,3554,5144,43209,10634,53843
37187,North Carolina,"Wilmington, NC",7238,7548,11067,11672,3554,5144,46224,11376,57599
37189,North Carolina,Watauga County,7238,7548,10380,11672,3554,5144,45537,11207,56744
37191,North Carolina,Wayne County,7238,7548,9744,11672,3554,5144,44901,11050,55951
37193,North Carolina,Wilkes County,7238,7548,8052,11672,3554,5144,43209,10634,53843
37195,North Carolina,Wilson County,7238,7548,8976,11672,3554,5144,44133,10861,54994
37197,North Carolina,Yadkin County,7238,7548,9156,11672,3554,5144,44313,10906,55219
38001,North Dakota,Adams County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38003,North Dakota,Barnes County,7394,7254,8616,11753,3838,5070,43926,8967,52893
38005,North Dakota,Benson County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38063,North Dakota,Benson County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38005,North Dakota,Nelson County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38063,North Dakota,Nelson County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38007,North Dakota,Billings County,7394,7254,8904,11753,3838,5070,44214,9022,53237
38009,North Dakota,Bottineau County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38011,North Dakota,Bowman County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38013,North Dakota,Burke County,7394,7254,10344,11753,3838,5070,45654,9301,54956
38015,North Dakota,Burleigh County,7394,7254,10704,11753,3838,5070,46014,9371,55385
38017,North Dakota,Cass County,7394,7254,10008,11753,3838,5070,45318,9236,54555
38019,North Dakota,Cavalier County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38021,North Dakota,Dickey County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38023,North Dakota,Divide County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38025,North Dakota,Dunn County,7394,7254,13524,11753,3838,5070,48834,9917,58751
38027,North Dakota,Eddy County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38029,North Dakota,Emmons County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38031,North Dakota,Foster County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38033,North Dakota,Golden Valley County,7394,7254,10368,11753,3838,5070,45678,9306,54984
38035,North Dakota,Grand Forks County,7394,7254,9984,11753,3838,5070,45294,9232,54526
38035,North Dakota,"Grand Forks, ND",7394,7254,9984,11753,3838,5070,45294,8769,54064
38037,North Dakota,Grant County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38039,North Dakota,Griggs County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38041,North Dakota,Hettinger County,7394,7254,8904,11753,3838,5070,44214,9022,53237
38043,North Dakota,Kidder County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38045,North Dakota,LaMoure County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38047,North Dakota,Logan County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38049,North Dakota,McHenry County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38051,North Dakota,McIntosh County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38053,North Dakota,McKenzie County,7394,7254,12384,11753,3838,5070,47694,9696,57391
38055,North Dakota,McLean County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38057,North Dakota,Mercer County,7394,7254,9168,11753,3838,5070,44478,9074,53552
38059,North Dakota,Morton County,7394,7254,10704,11753,3838,5070,46014,9371,55385
38061,North Dakota,Mountrail County,7394,7254,9948,11753,3838,5070,45258,9225,54483
38065,North Dakota,Oliver County,7394,7254,10644,11753,3838,5070,45954,9359,55314
38067,North Dakota,Pembina County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38069,North Dakota,Pierce County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38071,North Dakota,Ramsey County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38073,North Dakota,Ransom County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38075,North Dakota,Renville County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38077,North Dakota,Richland County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38079,North Dakota,Rolette County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38081,North Dakota,Sargent County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38083,North Dakota,Sheridan County,7394,7254,8904,11753,3838,5070,44214,9022,53237
38085,North Dakota,Sioux County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38087,North Dakota,Slope County,7394,7254,8904,11753,3838,5070,44214,9022,53237
38089,North Dakota,Stark County,7394,7254,11040,11753,3838,5070,46350,9436,55787
38091,North Dakota,Steele County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38093,North Dakota,Stutsman County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38095,North Dakota,Towner County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38097,North Dakota,Traill County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38099,North Dakota,Walsh County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38101,North Dakota,Ward County,7394,7254,11664,11753,3838,5070,46974,9557,56531
38103,North Dakota,Wells County,7394,7254,8568,11753,3838,5070,43878,8957,52836
38105,North Dakota,Williams County,7394,7254,10908,11753,3838,5070,46218,9410,55629
39001,Ohio,Adams County,7394,6510,8352,11753,3838,5070,42918,9839,52757
39003,Ohio,Allen County,7394,6510,8544,11753,3838,5070,43110,9880,52990
39005,Ohio,Ashland County,7394,6510,8352,11753,3838,5070,42918,9839,52757
39007,Ohio,Ashtabula County,7394,6510,8352,11753,3838,5070,42918,9839,52757
39009,Ohio,Athens County,7394,6510,9624,11753,3838,5070,44190,10111,54301
39011,Ohio,Auglaize County,7394,6510,8352,11753,3838,5070,42918,9839,52757
